event,date,location,r_fighter,b_fighter,status,r_kd,b_kd,r_str,b_str,r_td,b_td,r_sub,b_sub,weight_class,method,method_detailed,round,time,r_career_fights,r_career_wins,r_career_losses,r_career_draws,r_career_str,r_career_td,r_career_kd,b_career_fights,b_career_wins,b_career_losses,b_career_draws,b_career_str,b_career_td,b_career_kd,r_career_win_rate,b_career_win_rate
UFC Fight Night: Rodriguez vs. Stephens,2019-09-21,"Mexico City, Distrito Federal, Mexico",Sergio Pettis,Tyson Nam,win,0.0,0.0,96.0,40.0,0.0,0.0,0.0,0.0,Flyweight,U-DEC,,3.0,5:00,13,8,5,0,723,12,1,0,0,0,0,0,0,0,0.6153846153846154,0.0
UFC Fight Night: Rodriguez vs. Stephens,2019-09-21,"Mexico City, Distrito Federal, Mexico",Paul Craig,Vinicius Moreira,win,1.0,0.0,18.0,1.0,1.0,0.0,1.0,0.0,Light Heavyweight,SUB,Rear Naked Choke,1.0,3:19,7,3,4,0,122,7,0,2,0,2,0,13,0,0,0.42857142857142855,0.0
UFC Fight Night: Rodriguez vs. Stephens,2019-09-21,"Mexico City, Distrito Federal, Mexico",Bethe Correia,Sijara Eubanks,win,0.0,0.0,59.0,77.0,0.0,1.0,0.0,0.0,Women's Bantamweight,U-DEC,,3.0,5:00,9,4,4,1,487,3,0,3,2,1,0,209,7,1,0.4444444444444444,0.6666666666666666
UFC Fight Night: Rodriguez vs. Stephens,2019-09-21,"Mexico City, Distrito Federal, Mexico",Claudio Puelles,Marcos Mariano,win,0.0,0.0,22.0,2.0,4.0,0.0,2.0,0.0,Lightweight,U-DEC,,3.0,5:00,2,1,1,0,45,3,0,1,0,1,0,3,0,0,0.5,0.0
UFC Fight Night: Rodriguez vs. Stephens,2019-09-21,"Mexico City, Distrito Federal, Mexico",Brandon Moreno,Askar Askarov,draw,1.0,0.0,34.0,30.0,1.0,4.0,0.0,0.0,Flyweight,S-DEC,,3.0,5:00,5,3,2,0,176,12,1,0,0,0,0,0,0,0,0.6,0.0
UFC Fight Night: Rodriguez vs. Stephens,2019-09-21,"Mexico City, Distrito Federal, Mexico",Angela Hill,Ariane Carnelossi,win,0.0,0.0,92.0,72.0,0.0,0.0,0.0,0.0,Women's Strawweight,KO/TKO,Elbow,3.0,1:56,11,4,7,0,814,4,2,0,0,0,0,0,0,0,0.36363636363636365,0.0
UFC Fight Night: Hermansson vs. Cannonier,2019-09-28,"Copenhagen, Denmark",Ion Cutelaba,Khalil Rountree Jr.,win,0.0,0.0,15.0,5.0,4.0,0.0,0.0,0.0,Light Heavyweight,KO/TKO,Elbows,1.0,2:35,6,3,3,0,287,6,1,7,4,3,0,127,0,8,0.5,0.5714285714285714
UFC Fight Night: Hermansson vs. Cannonier,2019-09-28,"Copenhagen, Denmark",Gilbert Burns,Gunnar Nelson,win,0.0,0.0,30.0,20.0,1.0,0.0,1.0,0.0,Welterweight,U-DEC,,3.0,5:00,12,9,3,0,408,22,3,12,8,4,0,203,15,1,0.75,0.6666666666666666
UFC Fight Night: Hermansson vs. Cannonier,2019-09-28,"Copenhagen, Denmark",Ovince Saint Preux,Michal Oleksiejczuk,win,0.0,0.0,14.0,37.0,1.0,0.0,1.0,0.0,Light Heavyweight,SUB,Von Flue Choke,2.0,2:46,19,11,8,0,446,13,3,2,2,0,0,22,0,4,0.5789473684210527,1.0
UFC Fight Night: Hermansson vs. Cannonier,2019-09-28,"Copenhagen, Denmark",Jared Cannonier,Jack Hermansson,win,1.0,0.0,28.0,20.0,0.0,1.0,0.0,0.0,Middleweight,KO/TKO,Punch,2.0,0:27,9,5,4,0,276,1,3,9,7,2,0,395,11,0,0.5555555555555556,0.7777777777777778
UFC Fight Night: Hermansson vs. Cannonier,2019-09-28,"Copenhagen, Denmark",Mark Madsen,Danilo Belluardo,win,0.0,0.0,22.0,0.0,1.0,0.0,0.0,0.0,Lightweight,KO/TKO,Punches,1.0,1:12,0,0,0,0,0,0,0,1,0,1,0,13,2,0,0.0,0.0
UFC Fight Night: Hermansson vs. Cannonier,2019-09-28,"Copenhagen, Denmark",Nicolas Dalby,Alex Oliveira,win,0.0,0.0,31.0,18.0,1.0,3.0,0.0,0.0,Welterweight,U-DEC,,3.0,5:00,4,1,2,1,196,8,0,14,9,5,0,418,25,4,0.25,0.6428571428571429
UFC Fight Night: Hermansson vs. Cannonier,2019-09-28,"Copenhagen, Denmark",Marc Diakiese,Lando Vannata,win,0.0,0.0,40.0,25.0,4.0,0.0,0.0,0.0,Lightweight,U-DEC,,3.0,5:00,7,4,3,0,234,12,2,7,2,3,2,367,8,5,0.5714285714285714,0.2857142857142857
UFC Fight Night: Hermansson vs. Cannonier,2019-09-28,"Copenhagen, Denmark",Makhmud Muradov,Alessio Di Chirico,win,0.0,0.0,54.0,36.0,0.0,0.0,0.0,0.0,Middleweight,U-DEC,,3.0,5:00,0,0,0,0,0,0,0,6,3,3,0,234,11,2,0.0,0.5
UFC Fight Night: Hermansson vs. Cannonier,2019-09-28,"Copenhagen, Denmark",Ismail Naurdiev,Siyar Bahadurzada,win,0.0,0.0,69.0,12.0,3.0,0.0,0.0,0.0,Welterweight,U-DEC,,3.0,5:00,2,1,1,0,84,2,0,7,4,3,0,252,8,5,0.5,0.5714285714285714
UFC Fight Night: Hermansson vs. Cannonier,2019-09-28,"Copenhagen, Denmark",Giga Chikadze,Brandon Davis,win,0.0,0.0,59.0,34.0,1.0,3.0,0.0,0.0,Featherweight,S-DEC,,3.0,5:00,0,0,0,0,0,0,0,6,2,4,0,320,2,0,0.0,0.3333333333333333
UFC Fight Night: Hermansson vs. Cannonier,2019-09-28,"Copenhagen, Denmark",Lina Lansberg,Macy Chiasson,win,0.0,0.0,21.0,26.0,2.0,0.0,0.0,0.0,Women's Bantamweight,U-DEC,,3.0,5:00,6,3,3,0,268,3,0,3,3,0,0,92,0,2,0.5,1.0
UFC Fight Night: Hermansson vs. Cannonier,2019-09-28,"Copenhagen, Denmark",Jack Shore,Nohelin Hernandez,win,0.0,0.0,46.0,6.0,4.0,0.0,1.0,0.0,Bantamweight,SUB,Rear Naked Choke,3.0,2:51,0,0,0,0,0,0,0,1,0,1,0,22,1,0,0.0,0.0
UFC Fight Night: Hermansson vs. Cannonier,2019-09-28,"Copenhagen, Denmark",John Phillips,Alen Amedovski,win,1.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,Middleweight,KO/TKO,Punch,1.0,0:17,3,0,3,0,83,0,1,1,0,1,0,6,0,0,0.0,0.0
UFC 243: Whittaker vs. Adesanya,2019-10-05,"Melbourne, Victoria, Australia",Israel Adesanya,Robert Whittaker,win,2.0,0.0,40.0,32.0,0.0,0.0,0.0,0.0,Middleweight,KO/TKO,Punch,2.0,3:33,6,6,0,0,415,0,8,13,11,2,0,774,4,8,1.0,0.8461538461538461
UFC 243: Whittaker vs. Adesanya,2019-10-05,"Melbourne, Victoria, Australia",Dan Hooker,Al Iaquinta,win,1.0,0.0,98.0,37.0,0.0,0.0,0.0,0.0,Lightweight,U-DEC,,3.0,5:00,12,8,4,0,438,3,6,13,9,4,0,727,8,7,0.6666666666666666,0.6923076923076923
UFC 243: Whittaker vs. Adesanya,2019-10-05,"Melbourne, Victoria, Australia",Serghei Spivac,Tai Tuivasa,win,0.0,0.0,23.0,21.0,6.0,0.0,1.0,0.0,Heavyweight,SUB,Arm Triangle,2.0,3:14,1,0,1,0,1,0,0,5,3,2,0,194,0,2,0.0,0.6
UFC 243: Whittaker vs. Adesanya,2019-10-05,"Melbourne, Victoria, Australia",Dhiego Lima,Luke Jumeau,win,0.0,0.0,32.0,24.0,2.0,0.0,0.0,0.0,Welterweight,S-DEC,,3.0,5:00,8,3,5,0,173,6,2,3,2,1,0,152,1,0,0.375,0.6666666666666666
UFC 243: Whittaker vs. Adesanya,2019-10-05,"Melbourne, Victoria, Australia",Yorgan De Castro,Justin Tafa,win,1.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,Heavyweight,KO/TKO,Punch,1.0,2:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
UFC 243: Whittaker vs. Adesanya,2019-10-05,"Melbourne, Victoria, Australia",Jake Matthews,Rostem Akman,win,0.0,0.0,59.0,15.0,0.0,0.0,0.0,0.0,Welterweight,U-DEC,,3.0,5:00,11,7,4,0,334,17,2,1,0,1,0,39,2,0,0.6363636363636364,0.0
UFC 243: Whittaker vs. Adesanya,2019-10-05,"Melbourne, Victoria, Australia",Callan Potter,Maki Pitolo,win,0.0,0.0,48.0,60.0,3.0,0.0,0.0,1.0,Welterweight,U-DEC,,3.0,5:00,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0.0,0.0
UFC 243: Whittaker vs. Adesanya,2019-10-05,"Melbourne, Victoria, Australia",Brad Riddell,Jamie Mullarkey,win,0.0,0.0,91.0,36.0,1.0,3.0,0.0,1.0,Lightweight,U-DEC,,3.0,5:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
UFC 243: Whittaker vs. Adesanya,2019-10-05,"Melbourne, Victoria, Australia",Megan Anderson,Zarah Fairn,win,0.0,0.0,10.0,2.0,1.0,0.0,1.0,0.0,Women's Featherweight,SUB,Triangle Choke,1.0,3:57,3,1,2,0,32,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.0
UFC 243: Whittaker vs. Adesanya,2019-10-05,"Melbourne, Victoria, Australia",Ji Yeon Kim,Nadia Kassem,win,1.0,0.0,80.0,45.0,0.0,1.0,0.0,0.0,Women's Flyweight,KO/TKO,Punch,2.0,4:59,4,2,2,0,234,0,0,2,1,1,0,57,0,0,0.5,0.5
UFC Fight Night: Joanna vs. Waterson,2019-10-12,"Tampa, Florida, USA",Cub Swanson,Kron Gracie,win,0.0,0.0,135.0,86.0,0.0,0.0,0.0,0.0,Featherweight,U-DEC,,3.0,5:00,17,10,7,0,1116,11,6,1,1,0,0,2,1,0,0.5882352941176471,1.0
UFC Fight Night: Joanna vs. Waterson,2019-10-12,"Tampa, Florida, USA",Niko Price,James Vick,win,1.0,0.0,11.0,9.0,0.0,0.0,0.0,0.0,Welterweight,KO/TKO,Kick,1.0,1:44,8,5,3,0,137,4,3,13,9,4,0,463,2,4,0.625,0.6923076923076923
UFC Fight Night: Joanna vs. Waterson,2019-10-12,"Tampa, Florida, USA",Amanda Ribas,Mackenzie Dern,win,0.0,0.0,74.0,20.0,2.0,0.0,0.0,0.0,Women's Strawweight,U-DEC,,3.0,5:00,1,1,0,0,21,2,0,2,2,0,0,85,1,1,1.0,1.0
UFC Fight Night: Joanna vs. Waterson,2019-10-12,"Tampa, Florida, USA",Matt Frevola,Luis Pena,win,0.0,0.0,48.0,51.0,4.0,1.0,0.0,2.0,Lightweight,S-DEC,,3.0,5:00,3,1,1,1,106,6,0,4,3,1,0,170,4,1,0.3333333333333333,0.75
UFC Fight Night: Joanna vs. Waterson,2019-10-12,"Tampa, Florida, USA",Eryk Anders,Gerald Meerschaert,win,0.0,0.0,64.0,72.0,0.0,0.0,0.0,0.0,Middleweight,S-DEC,,3.0,5:00,8,4,4,0,300,12,5,8,5,3,0,136,13,1,0.5,0.625
UFC Fight Night: Joanna vs. Waterson,2019-10-12,"Tampa, Florida, USA",Ryan Spann,Devin Clark,win,0.0,0.0,17.0,17.0,0.0,2.0,1.0,0.0,Light Heavyweight,SUB,Guillotine Choke,2.0,2:01,2,2,0,0,59,1,1,7,4,3,0,253,15,2,1.0,0.5714285714285714
UFC Fight Night: Joanna vs. Waterson,2019-10-12,"Tampa, Florida, USA",Joanna Jedrzejczyk,Michelle Waterson-Gomez,win,0.0,0.0,180.0,58.0,3.0,1.0,1.0,1.0,Women's Strawweight,U-DEC,,5.0,5:00,12,9,3,0,1345,2,1,7,5,2,0,338,12,0,0.75,0.7142857142857143
UFC Fight Night: Joanna vs. Waterson,2019-10-12,"Tampa, Florida, USA",Alex Morono,Max Griffin,win,1.0,0.0,81.0,75.0,0.0,4.0,0.0,0.0,Welterweight,U-DEC,,3.0,5:00,7,5,2,0,342,0,1,7,3,4,0,360,9,4,0.7142857142857143,0.42857142857142855
UFC Fight Night: Joanna vs. Waterson,2019-10-12,"Tampa, Florida, USA",Deiveson Figueiredo,Tim Elliott,win,0.0,0.0,8.0,26.0,0.0,1.0,1.0,0.0,Flyweight,SUB,Guillotine Choke,1.0,3:08,6,5,1,0,177,9,5,10,4,6,0,432,36,1,0.8333333333333334,0.4
UFC Fight Night: Joanna vs. Waterson,2019-10-12,"Tampa, Florida, USA",Marlon Vera,Andre Ewell,win,0.0,0.0,80.0,50.0,0.0,0.0,2.0,0.0,Bantamweight,KO/TKO,Elbows,3.0,3:17,12,8,4,0,393,7,5,3,2,1,0,141,1,1,0.6666666666666666,0.6666666666666666
UFC Fight Night: Joanna vs. Waterson,2019-10-12,"Tampa, Florida, USA",Miguel Baeza,Hector Aldana,win,1.0,0.0,35.0,8.0,1.0,0.0,0.0,0.0,Welterweight,KO/TKO,Kick,2.0,2:32,0,0,0,0,0,0,0,2,0,2,0,108,2,0,0.0,0.0
UFC Fight Night: Joanna vs. Waterson,2019-10-12,"Tampa, Florida, USA",Marvin Vettori,Andrew Sanchez,win,0.0,0.0,85.0,39.0,0.0,0.0,0.0,0.0,Middleweight,U-DEC,,3.0,5:00,6,3,2,1,298,9,0,6,4,2,0,409,15,2,0.5,0.6666666666666666
UFC Fight Night: Joanna vs. Waterson,2019-10-12,"Tampa, Florida, USA",JJ Aldrich,Lauren Mueller,win,0.0,0.0,74.0,54.0,1.0,1.0,0.0,0.0,Women's Flyweight,U-DEC,,3.0,5:00,5,3,2,0,248,1,0,3,1,2,0,122,2,0,0.6,0.3333333333333333
UFC Fight Night: Joanna vs. Waterson,2019-10-12,"Tampa, Florida, USA",Mike Davis,Thomas Gifford,win,2.0,0.0,139.0,88.0,2.0,0.0,0.0,0.0,Lightweight,KO/TKO,Punch,3.0,4:45,1,0,1,0,13,0,0,1,0,1,0,30,1,0,0.0,0.0
UFC Fight Night: Reyes vs. Weidman,2019-10-18,"Boston, Massachusetts, USA",Yair Rodriguez,Jeremy Stephens,win,0.0,0.0,96.0,50.0,0.0,3.0,0.0,0.0,Featherweight,U-DEC,,3.0,5:00,8,7,1,0,477,8,3,30,15,15,0,1127,27,18,0.875,0.5
UFC Fight Night: Reyes vs. Weidman,2019-10-18,"Boston, Massachusetts, USA",Joe Lauzon,Jonathan Pearce,win,0.0,0.0,25.0,8.0,1.0,0.0,0.0,0.0,Lightweight,KO/TKO,Punches,1.0,1:33,26,14,12,0,580,33,3,0,0,0,0,0,0,0,0.5384615384615384,0.0
UFC Fight Night: Reyes vs. Weidman,2019-10-18,"Boston, Massachusetts, USA",Maycee Barber,Gillian Robertson,win,0.0,0.0,34.0,12.0,0.0,0.0,0.0,0.0,Women's Flyweight,KO/TKO,Punches,1.0,3:04,2,2,0,0,123,1,0,5,4,1,0,64,8,0,1.0,0.8
UFC Fight Night: Reyes vs. Weidman,2019-10-18,"Boston, Massachusetts, USA",Darren Stewart,Deron Winn,win,0.0,0.0,57.0,29.0,1.0,6.0,0.0,0.0,Middleweight,S-DEC,,3.0,5:00,7,3,4,0,192,6,2,1,1,0,0,169,0,0,0.42857142857142855,1.0
UFC Fight Night: Reyes vs. Weidman,2019-10-18,"Boston, Massachusetts, USA",Charles Rosa,Manny Bermudez,win,0.0,0.0,6.0,27.0,0.0,1.0,1.0,0.0,Featherweight,SUB,Armbar,1.0,2:46,5,2,3,0,276,14,0,4,3,1,0,59,5,1,0.4,0.75
UFC Fight Night: Reyes vs. Weidman,2019-10-18,"Boston, Massachusetts, USA",Dominick Reyes,Chris Weidman,win,1.0,0.0,8.0,3.0,0.0,1.0,0.0,0.0,Light Heavyweight,KO/TKO,Punches,1.0,1:43,5,5,0,0,187,1,3,14,10,4,0,465,37,3,1.0,0.7142857142857143
UFC Fight Night: Reyes vs. Weidman,2019-10-18,"Boston, Massachusetts, USA",Sean Woodson,Kyle Bochniak,win,0.0,0.0,111.0,42.0,0.0,1.0,0.0,0.0,Featherweight,U-DEC,,3.0,5:00,0,0,0,0,0,0,0,6,2,4,0,234,7,1,0.0,0.3333333333333333
UFC Fight Night: Reyes vs. Weidman,2019-10-18,"Boston, Massachusetts, USA",Randy Costa,Boston Salmon,win,2.0,0.0,22.0,12.0,0.0,0.0,0.0,0.0,Bantamweight,KO/TKO,Punch,1.0,2:15,1,0,1,0,46,0,0,1,0,1,0,0,0,0,0.0,0.0
UFC Fight Night: Reyes vs. Weidman,2019-10-18,"Boston, Massachusetts, USA",Sean Brady,Court McGee,win,1.0,0.0,119.0,107.0,2.0,0.0,0.0,0.0,Welterweight,U-DEC,,3.0,5:00,0,0,0,0,0,0,0,15,8,7,0,958,25,2,0.0,0.5333333333333333
UFC Fight Night: Reyes vs. Weidman,2019-10-18,"Boston, Massachusetts, USA",Brendan Allen,Kevin Holland,win,0.0,0.0,10.0,22.0,2.0,1.0,4.0,1.0,Middleweight,SUB,Rear Naked Choke,2.0,3:38,0,0,0,0,0,0,0,4,3,1,0,239,6,0,0.0,0.75
UFC Fight Night: Reyes vs. Weidman,2019-10-18,"Boston, Massachusetts, USA",Tanner Boser,Daniel Spitz,win,0.0,0.0,93.0,32.0,0.0,0.0,0.0,0.0,Heavyweight,U-DEC,,3.0,5:00,0,0,0,0,0,0,0,3,1,2,0,73,2,0,0.0,0.3333333333333333
UFC Fight Night: Reyes vs. Weidman,2019-10-18,"Boston, Massachusetts, USA",Molly McCann,Diana Belbita,win,0.0,0.0,113.0,98.0,5.0,1.0,1.0,0.0,Women's Flyweight,U-DEC,,3.0,5:00,3,2,1,0,225,4,0,0,0,0,0,0,0,0,0.6666666666666666,0.0
UFC Fight Night: Maia vs. Askren,2019-10-26,"Kallang, Singapore",Demian Maia,Ben Askren,win,0.0,0.0,69.0,63.0,0.0,4.0,1.0,0.0,Welterweight,SUB,Rear Naked Choke,3.0,3:54,30,21,9,0,645,65,1,2,1,1,0,0,1,0,0.7,0.5
UFC Fight Night: Maia vs. Askren,2019-10-26,"Kallang, Singapore",Stevie Ray,Michael Johnson,win,0.0,0.0,85.0,78.0,1.0,0.0,0.0,0.0,Lightweight,M-DEC,,3.0,5:00,10,6,4,0,364,5,1,21,11,10,0,1007,9,9,0.6,0.5238095238095238
UFC Fight Night: Maia vs. Askren,2019-10-26,"Kallang, Singapore",Beneil Dariush,Frank Camacho,win,0.0,0.0,13.0,3.0,2.0,0.0,1.0,0.0,Lightweight,SUB,Rear Naked Choke,1.0,2:02,15,10,4,1,555,15,4,5,2,3,0,420,5,0,0.6666666666666666,0.4
UFC Fight Night: Maia vs. Askren,2019-10-26,"Kallang, Singapore",Ciryl Gane,Don'Tale Mayes,win,1.0,0.0,94.0,32.0,3.0,0.0,1.0,0.0,Heavyweight,SUB,Heel Hook,3.0,4:46,1,1,0,0,15,0,0,0,0,0,0,0,0,0,1.0,0.0
UFC Fight Night: Maia vs. Askren,2019-10-26,"Kallang, Singapore",Muslim Salikhov,Laureano Staropoli,win,0.0,0.0,63.0,42.0,3.0,0.0,0.0,0.0,Welterweight,U-DEC,,3.0,5:00,3,2,1,0,45,0,2,2,2,0,0,151,1,0,0.6666666666666666,1.0
UFC Fight Night: Maia vs. Askren,2019-10-26,"Kallang, Singapore",Randa Markos,Ashley Yoder,win,0.0,0.0,78.0,44.0,0.0,2.0,0.0,0.0,Women's Strawweight,S-DEC,,3.0,5:00,12,5,6,1,445,16,0,5,2,3,0,235,6,1,0.4166666666666667,0.4
UFC Fight Night: Maia vs. Askren,2019-10-26,"Kallang, Singapore",Movsar Evloev,Enrique Barzola,win,0.0,0.0,71.0,78.0,4.0,1.0,0.0,0.0,Featherweight,U-DEC,,3.0,5:00,1,1,0,0,50,5,0,8,6,2,0,452,40,0,1.0,0.75
UFC Fight Night: Maia vs. Askren,2019-10-26,"Kallang, Singapore",Sergei Pavlovich,Maurice Greene,win,1.0,0.0,20.0,8.0,0.0,0.0,0.0,0.0,Heavyweight,KO/TKO,Punches,1.0,2:11,2,1,1,0,30,0,1,3,3,0,0,116,0,2,0.5,1.0
UFC Fight Night: Maia vs. Askren,2019-10-26,"Kallang, Singapore",Loma Lookboonmee,Aleksandra Albu,win,0.0,0.0,99.0,65.0,1.0,1.0,0.0,0.0,Women's Strawweight,S-DEC,,3.0,5:00,0,0,0,0,0,0,0,3,2,1,0,126,5,0,0.0,0.6666666666666666
UFC Fight Night: Maia vs. Askren,2019-10-26,"Kallang, Singapore",Raphael Pessoa,Jeff Hughes,win,1.0,0.0,39.0,34.0,0.0,0.0,0.0,0.0,Heavyweight,U-DEC,,3.0,5:00,1,0,1,0,7,0,0,1,0,1,0,66,0,0,0.0,0.0
UFC Fight Night: Maia vs. Askren,2019-10-26,"Kallang, Singapore",Rafael Fiziev,Alex White,win,0.0,0.0,66.0,55.0,1.0,0.0,0.0,0.0,Lightweight,U-DEC,,3.0,5:00,1,0,1,0,1,0,0,9,4,5,0,376,7,4,0.0,0.4444444444444444
UFC 244: Masvidal vs. Diaz,2019-11-02,"New York City, New York, USA",Jorge Masvidal,Nate Diaz,win,2.0,0.0,112.0,43.0,1.0,0.0,0.0,0.0,Welterweight,KO/TKO,,3.0,5:00,17,11,6,0,855,16,7,24,15,9,0,1324,18,4,0.6470588235294118,0.625
UFC 244: Masvidal vs. Diaz,2019-11-02,"New York City, New York, USA",Derrick Lewis,Blagoy Ivanov,win,0.0,0.0,31.0,20.0,1.0,3.0,0.0,1.0,Heavyweight,S-DEC,,3.0,5:00,17,12,5,0,426,5,5,3,2,1,0,196,2,1,0.7058823529411765,0.6666666666666666
UFC 244: Masvidal vs. Diaz,2019-11-02,"New York City, New York, USA",Darren Till,Kelvin Gastelum,win,0.0,0.0,36.0,40.0,1.0,1.0,0.0,0.0,Middleweight,S-DEC,,3.0,5:00,8,5,2,1,237,4,5,14,10,4,0,702,10,7,0.625,0.7142857142857143
UFC 244: Masvidal vs. Diaz,2019-11-02,"New York City, New York, USA",Stephen Thompson,Vicente Luque,win,1.0,0.0,138.0,77.0,0.0,0.0,0.0,0.0,Welterweight,U-DEC,,3.0,5:00,14,9,4,1,676,5,9,12,10,2,0,490,6,7,0.6428571428571429,0.8333333333333334
UFC 244: Masvidal vs. Diaz,2019-11-02,"New York City, New York, USA",Kevin Lee,Gregor Gillespie,win,1.0,0.0,21.0,9.0,0.0,0.0,0.0,0.0,Lightweight,KO/TKO,Kick,1.0,2:47,15,10,5,0,722,41,0,6,6,0,0,167,23,2,0.6666666666666666,1.0
UFC 244: Masvidal vs. Diaz,2019-11-02,"New York City, New York, USA",Lyman Good,Chance Rencountre,win,1.0,0.0,68.0,23.0,0.0,0.0,0.0,0.0,Welterweight,KO/TKO,Punch,3.0,2:03,4,2,2,0,144,1,2,3,2,1,0,26,4,0,0.5,0.6666666666666666
UFC 244: Masvidal vs. Diaz,2019-11-02,"New York City, New York, USA",Shane Burgos,Makwan Amirkhani,win,1.0,0.0,105.0,22.0,0.0,3.0,0.0,1.0,Featherweight,KO/TKO,Punch,3.0,4:32,6,5,1,0,492,2,5,6,5,1,0,91,13,1,0.8333333333333334,0.8333333333333334
UFC 244: Masvidal vs. Diaz,2019-11-02,"New York City, New York, USA",Hakeem Dawodu,Julio Arce,win,0.0,0.0,55.0,32.0,0.0,1.0,0.0,0.0,Featherweight,S-DEC,,3.0,5:00,4,3,1,0,261,0,1,4,3,1,0,234,2,1,0.75,0.75
UFC 244: Masvidal vs. Diaz,2019-11-02,"New York City, New York, USA",Katlyn Cerminara,Jennifer Maia,win,0.0,0.0,73.0,58.0,0.0,1.0,0.0,0.0,Women's Flyweight,U-DEC,,3.0,5:00,7,5,2,0,449,0,1,3,2,1,0,185,0,0,0.7142857142857143,0.6666666666666666
UFC 244: Masvidal vs. Diaz,2019-11-02,"New York City, New York, USA",Corey Anderson,Johnny Walker,win,1.0,0.0,22.0,1.0,1.0,0.0,0.0,0.0,Light Heavyweight,KO/TKO,Punches,1.0,2:07,13,9,4,0,688,52,0,3,3,0,0,21,0,3,0.6923076923076923,1.0
UFC 244: Masvidal vs. Diaz,2019-11-02,"New York City, New York, USA",Edmen Shahbazyan,Brad Tavares,win,2.0,0.0,14.0,3.0,0.0,0.0,0.0,0.0,Middleweight,KO/TKO,Kick,1.0,2:27,3,3,0,0,48,9,1,17,12,5,0,696,16,3,1.0,0.7058823529411765
UFC 244: Masvidal vs. Diaz,2019-11-02,"New York City, New York, USA",Jairzinho Rozenstruik,Andrei Arlovski,win,1.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,Heavyweight,KO/TKO,Punch,1.0,0:29,2,2,0,0,23,0,2,29,17,12,0,932,9,10,1.0,0.5862068965517241
UFC Fight Night: Zabit vs. Kattar,2019-11-09,"Moscow, Moscow, Russia",Zabit Magomedsharipov,Calvin Kattar,win,0.0,0.0,96.0,80.0,1.0,0.0,0.0,0.0,Featherweight,U-DEC,,3.0,5:00,5,5,0,0,284,26,0,5,4,1,0,247,2,3,1.0,0.8
UFC Fight Night: Zabit vs. Kattar,2019-11-09,"Moscow, Moscow, Russia",Alexander Volkov,Greg Hardy,win,0.0,0.0,86.0,46.0,0.0,0.0,0.0,0.0,Heavyweight,U-DEC,,3.0,5:00,5,4,1,0,471,6,2,3,2,1,0,79,0,0,0.8,0.6666666666666666
UFC Fight Night: Zabit vs. Kattar,2019-11-09,"Moscow, Moscow, Russia",Danny Roberts,Zelim Imadaev,win,1.0,0.0,37.0,28.0,1.0,1.0,0.0,0.0,Welterweight,KO/TKO,Punch,2.0,4:54,9,5,4,0,249,0,2,1,0,1,0,64,0,0,0.5555555555555556,0.0
UFC Fight Night: Zabit vs. Kattar,2019-11-09,"Moscow, Moscow, Russia",Ed Herman,Khadis Ibragimov,win,0.0,0.0,81.0,53.0,0.0,2.0,0.0,0.0,Light Heavyweight,U-DEC,,3.0,5:00,21,11,10,0,614,31,4,1,0,1,0,88,1,0,0.5238095238095238,0.0
UFC Fight Night: Zabit vs. Kattar,2019-11-09,"Moscow, Moscow, Russia",Shamil Gamzatov,Klidson Abreu,win,0.0,0.0,64.0,32.0,0.0,1.0,0.0,0.0,Light Heavyweight,S-DEC,,3.0,5:00,0,0,0,0,0,0,0,2,1,1,0,59,1,0,0.0,0.5
UFC Fight Night: Zabit vs. Kattar,2019-11-09,"Moscow, Moscow, Russia",Anthony Rocco Martin,Ramazan Emeev,win,0.0,0.0,41.0,30.0,0.0,0.0,2.0,0.0,Welterweight,U-DEC,,3.0,5:00,13,8,5,0,433,8,2,3,3,0,0,113,6,1,0.6153846153846154,1.0
UFC Fight Night: Zabit vs. Kattar,2019-11-09,"Moscow, Moscow, Russia",Rustam Khabilov,Sergey Khandozhko,win,0.0,0.0,12.0,25.0,4.0,0.0,0.0,0.0,Welterweight,U-DEC,,3.0,5:00,12,9,3,0,327,41,1,1,1,0,0,60,1,1,0.75,1.0
UFC Fight Night: Zabit vs. Kattar,2019-11-09,"Moscow, Moscow, Russia",Karl Roberson,Roman Kopylov,win,0.0,0.0,43.0,37.0,1.0,0.0,1.0,0.0,Middleweight,SUB,Rear Naked Choke,3.0,4:01,5,3,2,0,129,3,1,0,0,0,0,0,0,0,0.6,0.0
UFC Fight Night: Zabit vs. Kattar,2019-11-09,"Moscow, Moscow, Russia",David Zawada,Abubakar Nurmagomedov,win,0.0,0.0,2.0,4.0,0.0,1.0,2.0,0.0,Welterweight,SUB,Triangle Choke,1.0,2:50,2,0,2,0,106,2,1,0,0,0,0,0,0,0,0.0,0.0
